source,confidence,target,weight
FOS,C,SYNPO,1.0
FOS,C,SVIL,1.0
FOS,C,SLC9A8,1.0
FOS,C,SLC7A8,1.0
FOS,C,SLC49A4,1.0
EPAS1,C,MET,1.0
EPAS1,C,MYH9,1.0
FOS,C,SLC38A1,1.0
FOS,C,SLMAP,1.0
FOS,C,SLC30A8,1.0
FOS,C,SLC29A3,1.0
FOS,C,SLC25A45,1.0
EPAS1,C,NEDD9,1.0
FOS,C,SIGLEC11,1.0
FOS,C,SH3BP5,1.0
EPAS1,C,PLIN2,1.0
FOS,C,SLC2A13,1.0
EPAS1,C,DENND3,1.0
FOS,C,SMIM14,1.0
FOS,C,SNX29,1.0
FOS,C,SUPT3H,1.0
EPAS1,C,DNAH17,1.0
EPAS1,C,DPP9,1.0
EPAS1,C,EPHA2,1.0
EPAS1,C,ERO1A,1.0
FOS,C,SRGAP1,1.0
FOS,C,SNX12,1.0
FOS,C,SQSTM1,1.0
FOS,C,SPRR2D,1.0
EPAS1,C,FEM1C,1.0
FOXA1,C,EPAS1,1.0
FOS,C,SPATA12,1.0
FOS,C,SPAG6,1.0
FOS,C,SP6,1.0
FOS,C,SPTBN5,1.0
EOMES,C,LRIG1,1.0
ERG,C,DOCK9,1.0
FOS,C,PISD,1.0
ERG,C,TSPAN9,1.0
FOS,C,MBP,1.0
ERG,C,TNS1,1.0
ERG,C,TANC1,1.0
FOS,C,MDC1,1.0
ERG,C,SV2B,1.0
ERG,C,ST3GAL1,1.0
FOS,C,METRNL,1.0
FOS,C,MFSD12,1.0
ERG,C,SPTBN1,1.0
ERG,C,SPRED2,1.0
ERG,C,SH3BP2,1.0
ERG,C,SEC14L1,1.0
FOS,C,MKNK2,1.0
ERG,C,SCOC,1.0
FOS,C,MOBP,1.0
FOS,C,MOCS1,1.0
ERG,C,RGS3,1.0
FOS,C,MYDGF,1.0
FOS,C,MYBPHL,1.0
FOS,C,MX2,1.0
FOS,C,MTTP,1.0
ERG,C,RGS6,1.0
FOS,C,MBLAC1,1.0
FOS,C,MTRNR2L8,1.0
ERG,C,RIN3,1.0
ERG,C,RPGR,1.0
FOS,C,MSANTD3,1.0
FOS,C,MRPS18A,1.0
ERG,C,SASH1,1.0
FOS,C,MPHOSPH8,1.0
FOS,C,MTMR4,1.0
FOS,C,MATN2,1.0
ERG,C,WDR37,1.0
FOS,C,MAPRE3,1.0
FOS,C,LONRF3,1.0
FOS,C,LNX2,1.0
ESR1,C,ACTL10,1.0
FOS,C,LIPA,1.0
ESR1,C,ACTL7B,1.0
FOS,C,LEKR1,1.0
FOS,C,LPAR5,1.0
FOS,C,LBX2,1.0
FOS,C,KYAT3,1.0
ESR1,C,ADAMTSL2,1.0
FOS,C,KRT8,1.0
FOS,C,KRT15,1.0
FOS,C,KLK12,1.0
FOS,C,KLHL33,1.0
FOS,C,LAMB3,1.0
FOS,C,MYG1,1.0
FOS,C,LPXN,1.0
FOS,C,LRRC43,1.0
FOS,C,MAP7D1,1.0
FOS,C,MAP4,1.0
ERG,C,ZNF385D,1.0
FOS,C,MAP2K2,1.0
FOS,C,MAP1LC3A,1.0
ESR1,C,ABCA2,1.0
ESR1,C,ACIN1,1.0
ESR1,C,ABCB9,1.0
FOS,C,MAFK,1.0
FOS,C,LYPLA2,1.0
FOS,C,LY9,1.0
FOS,C,LRRK1,1.0
FOS,C,LRRC8E,1.0
FOS,C,LRRC8B,1.0
FOS,C,MAGEB2,1.0
ERG,C,RBMS3,1.0
ERG,C,RAPGEF5,1.0
ERG,C,RAPGEF4,1.0
ERG,C,IGF1R,1.0
ERG,C,KALRN,1.0
FOS,C,PALD1,1.0
FOS,C,PAEP,1.0
FOS,C,PADI1,1.0
ERG,C,LIMCH1,1.0
ERG,C,HIP1,1.0
FOS,C,P2RX6,1.0
ERG,C,LRRFIP1,1.0
ERG,C,MAP4K4,1.0
ERG,C,MCTP1,1.0
ERG,C,MYH9,1.0
FOS,C,OR6S1,1.0
FOS,C,OR51B6,1.0
FOS,C,OXCT1,1.0
FOS,C,OGDHL,1.0
FOS,C,PARN,1.0
ERG,C,GRB10,1.0
FOS,C,PIP5K1C,1.0
ERG,C,ECE1,1.0
FOS,C,PI4K2A,1.0
ERG,C,ELMO1,1.0
FOS,C,PHLDA2,1.0
FOS,C,PHF20L1,1.0
FOS,C,PAXX,1.0
FOS,C,PHACTR4,1.0
FOS,C,PDPK1,1.0
ERG,C,EPAS1,1.0
ERG,C,FLNB,1.0
ERG,C,FYN,1.0
ERG,C,GLIS3,1.0
FOS,C,PCGF5,1.0
FOS,C,PFKP,1.0
FOS,C,PIWIL2,1.0
FOS,C,NUP43,1.0
FOS,C,NUCB2,1.0
ERG,C,PRDM16,1.0
FOS,C,NEBL,1.0
FOS,C,NDRG1,1.0
ERG,C,PRKCH,1.0
ERG,C,PTK2,1.0
FOS,C,NBL1,1.0
ERG,C,PLCB4,1.0
ERG,C,PTK2B,1.0
FOS,C,NASP,1.0
FOS,C,NAGPA,1.0
ERG,C,PTPRM,1.0
ERG,C,PXDN,1.0
FOS,C,NAA16,1.0
FOS,C,N4BP2L2,1.0
ERG,C,PTPN12,1.0
FOS,C,NUP210,1.0
FOS,C,NEK10,1.0
FOS,C,NEU1,1.0
FOS,C,NTRK3,1.0
FOS,C,NTMT1,1.0
ERG,C,NEK6,1.0
ERG,C,NFIB,1.0
FOS,C,NR1I3,1.0
FOS,C,NR1D1,1.0
ERG,C,PIK3AP1,1.0
ERG,C,NOL4L,1.0
FOS,C,NOL10,1.0
FOS,C,NIPAL4,1.0
ERG,C,OSBPL5,1.0
ERG,C,PACSIN2,1.0
ERG,C,PEAK1,1.0
ERG,C,PHACTR2,1.0
ERG,C,NTMT1,1.0
EOMES,C,LINGO2,1.0
FOS,C,TMEM44,1.0
FOS,C,TMEM65,1.0
FOSL2,C,SERPINE1,1.0
FOSL2,C,SH3KBP1,1.0
FOSL2,C,SLC7A5,1.0
FOSL2,C,SMAD3,1.0
FOSL2,C,SPHK1,1.0
FOSL2,C,SPRED2,1.0
FOSL2,C,SPSB1,1.0
FOSL2,C,STK40,1.0
ELK1,C,SPATA33,1.0
FOSL2,C,TGM2,1.0
FOSL2,C,TIAM2,1.0
FOSL2,C,TNC,1.0
FOSL2,C,VMP1,1.0
FOSL2,C,WWTR1,1.0
FOSL2,C,ZBTB20,1.0
FOSL2,C,ZFP36L1,1.0
FOXA1,C,AACS,1.0
FOXA1,C,AEBP2,1.0
FOXA1,C,ADI1,1.0
ELK1,C,RHOT2,1.0
ELK1,C,RPLP2,1.0
ELK1,C,RPRD1B,1.0
ELK1,C,RPS19,1.0
FOSL2,C,SEC14L1,1.0
ELK1,C,RRAGA,1.0
FOXA1,C,ACSL1,1.0
ELK1,C,SAXO1,1.0
ELK1,C,SEC14L1,1.0
FOXA1,C,ABHD12,1.0
ELK1,C,SLC39A9,1.0
FOXA1,C,ABCB11,1.0
FOXA1,C,ADAM29,1.0
FOSL2,C,RTN4,1.0
FOSL2,C,RPGR,1.0
FOSL2,C,RND3,1.0
FOSL2,C,KLF9,1.0
FOSL2,C,KLF6,1.0
FOSL2,C,KIAA1217,1.0
FOSL2,C,KCNMA1,1.0
FOSL2,C,KALRN,1.0
FOSL2,C,HRH1,1.0
FOSL2,C,KRT8,1.0
FOSL2,C,HIVEP2,1.0
FOSL2,C,ETV4,1.0
FOSL2,C,ETS2,1.0
FOSL2,C,ERGIC1,1.0
FOSL2,C,ERC1,1.0
FOSL2,C,ELL,1.0
FOSL2,C,EGFR,1.0
FOSL2,C,FOXK1,1.0
ELK1,C,PYM1,1.0
FOSL2,C,LDLR,1.0
ELK1,C,TOR1A,1.0
FOSL2,C,RHOBTB1,1.0
FOSL2,C,RERE,1.0
FOSL2,C,RAPGEF4,1.0
FOSL2,C,PTP4A1,1.0
FOSL2,C,PFKFB3,1.0
FOSL2,C,PDE4D,1.0
FOSL2,C,LMNA,1.0
FOSL2,C,PARN,1.0
FOSL2,C,NIBAN2,1.0
FOSL2,C,NEDD9,1.0
ELK1,C,TMEM41B,1.0
FOSL2,C,NCOA7,1.0
FOSL2,C,MIDN,1.0
FOSL2,C,MATN2,1.0
FOSL2,C,PALLD,1.0
ELK1,C,PURB,1.0
ELK1,C,PSMC2,1.0
FOXA1,C,AGMO,1.0
ELK1,C,ERI2,1.0
ELK1,C,EXOSC4,1.0
FOXA1,C,ATP6V0A1,1.0
FOXA1,C,ATP11B,1.0
FOXA1,C,ATAD1,1.0
ELK1,C,FAM32A,1.0
ELK1,C,ERH,1.0
FOXA1,C,ARRDC2,1.0
FOXA1,C,ARNT,1.0
FOXA1,C,ARL14EP,1.0
FOXA1,C,ARIH2,1.0
FOXA1,C,ARIH1,1.0
ELK1,C,FBXW2,1.0
ELK1,C,FIS1,1.0
FOXA1,C,ARPP21,1.0
ELK1,C,FKBP2,1.0
ELK1,C,ERCC6L2,1.0
FOXA1,C,BAZ2B,1.0
FOXA1,C,C10orf90,1.0
FOXA1,C,BTBD8,1.0
FOXA1,C,BRPF3,1.0
FOXA1,C,BPTF,1.0
FOXA1,C,BNC2,1.0
ELK1,C,CHMP1A,1.0
ELK1,C,DPP9,1.0
ELK1,C,COPA,1.0
ELK1,C,CSNK1A1,1.0
FOXA1,C,BCLAF3,1.0
ELK1,C,CUL4B,1.0
ELK1,C,DDX5,1.0
ELK1,C,DNAJC7,1.0
ELK1,C,DPP8,1.0
ELK1,C,COPS9,1.0
FOSL2,C,DDX60L,1.0
FOXA1,C,ARHGEF10,1.0
ELK1,C,GATAD2A,1.0
ELK1,C,METTL23,1.0
FOXA1,C,ANKRD1,1.0
ELK1,C,MGRN1,1.0
ELK1,C,MNT,1.0
FOXA1,C,AMTN,1.0
ELK1,C,MTHFR,1.0
ELK1,C,MDH2,1.0
FOXA1,C,ALMS1,1.0
ELK1,C,NOP14,1.0
FOXA1,C,AKR1C1,1.0
FOXA1,C,AKNA,1.0
ELK1,C,OGFOD2,1.0
ELK1,C,PGAM5,1.0
ELK1,C,PIH1D1,1.0
ELK1,C,NCSTN,1.0
ELK1,C,GATAD1,1.0
ELK1,C,MAPK8IP3,1.0
FOXA1,C,ANTXR2,1.0
FOXA1,C,ARHGAP35,1.0
ELK1,C,GNPTG,1.0
ELK1,C,HIRA,1.0
ELK1,C,JMJD6,1.0
ELK1,C,KAT5,1.0
ELK1,C,KLHL23,1.0
ELK1,C,MAP3K7,1.0
ELK1,C,LIG4,1.0
FOXA1,C,ARAF,1.0
ELK1,C,LRRC8A,1.0
FOXA1,C,APOO,1.0
FOXA1,C,APOD,1.0
ELK1,C,MAD2L1BP,1.0
ELK1,C,MAK16,1.0
ELK1,C,LONP1,1.0
FOSL2,C,CUEDC1,1.0
FOSL2,C,CTSB,1.0
FOSL2,C,CTNNA1,1.0
FOS,C,VSTM4,1.0
ELK4,C,ARPC5L,1.0
FOS,C,VILL,1.0
FOS,C,VEZT,1.0
ELK4,C,ASB1,1.0
ELK4,C,ERCC1,1.0
FOS,C,VTCN1,1.0
FOS,C,VARS2,1.0
ELK4,C,KDM5A,1.0
ELK4,C,KRT8,1.0
FOS,C,USP54,1.0
FOS,C,USP47,1.0
FOS,C,USP3,1.0
FOS,C,URM1,1.0
FOS,C,UVSSA,1.0
ELK4,C,NCOA7,1.0
FOS,C,WASF2,1.0
FOS,C,WDR45,1.0
FOS,C,ZG16,1.0
ELK1,C,YRDC,1.0
FOS,C,ZDHHC5,1.0
FOS,C,ZC3H7A,1.0
FOS,C,ZC3H12D,1.0
ELK1,C,ZNF408,1.0
FOS,C,WDR37,1.0
ELK1,C,ZNF594,1.0
ELK1,C,ZNF79,1.0
FOS,C,XRRA1,1.0
FOS,C,XPNPEP2,1.0
ELK4,C,ACTB,1.0
FOS,C,WDR59,1.0
FOS,C,WDR47,1.0
FOS,C,YWHAZ,1.0
FOS,C,ZKSCAN1,1.0
FOS,C,UNC5D,1.0
FOS,C,UBR4,1.0
FOS,C,TRAPPC3L,1.0
FOS,C,TRAPPC3,1.0
FOS,C,TRAF3IP2,1.0
EOMES,C,DOCK10,1.0
FOS,C,TNS4,1.0
EOMES,C,DOCK2,1.0
EOMES,C,DENND2B,1.0
EOMES,C,EXOC4,1.0
EOMES,C,GALNT10,1.0
EOMES,C,GRIA1,1.0
EOMES,C,KSR1,1.0
FOS,C,TNFAIP3,1.0
FOS,C,TMTC1,1.0
FOS,C,TMEM91,1.0
EOMES,C,FYN,1.0
FOS,C,UNC5CL,1.0
EOMES,C,DCDC1,1.0
EOMES,C,CSMD3,1.0
ELK4,C,SCAF11,1.0
ELK4,C,SEC14L1,1.0
ELK4,C,SEPTIN10,1.0
ELK4,C,SLC4A7,1.0
ELK4,C,ZFAND6,1.0
FOS,C,TSPAN18,1.0
FOS,C,TRIM16,1.0
FOS,C,TSPAN15,1.0
EOMES,C,ANK3,1.0
FOS,C,TRPV3,1.0
EOMES,C,ARHGAP15,1.0
FOS,C,TRPC4AP,1.0
EOMES,C,ASTN2,1.0
FOS,C,TRIM69,1.0
EOMES,C,AFF1,1.0
ESR1,C,ADAMTSL5,1.0
FOS,C,ZKSCAN5,1.0
ELK1,C,WDR1,1.0
ELK1,C,TRAPPC10,1.0
FOSL1,C,TACC2,1.0
FOSL1,C,STON2,1.0
FOSL1,C,STAT3,1.0
FOSL1,C,SPRED2,1.0
FOSL1,C,SPIDR,1.0
FOSL1,C,VMP1,1.0
FOSL1,C,SH3KBP1,1.0
FOSL1,C,RTN4,1.0
FOSL1,C,PIM1,1.0
FOSL1,C,PHC2,1.0
FOSL1,C,PHACTR4,1.0
FOSL1,C,PALLD,1.0
FOSL1,C,MICAL2,1.0
FOSL1,C,RUNX1,1.0
FOSL1,C,MET,1.0
FOSL1,C,WWTR1,1.0
FOSL2,C,ABCC3,1.0
FOSL2,C,CRISPLD2,1.0
FOSL2,C,CMIP,1.0
FOSL2,C,CEMIP2,1.0
FOSL2,C,CAST,1.0
FOSL2,C,CALD1,1.0
FOSL2,C,C2CD3,1.0
FOSL1,C,ZBTB20,1.0
FOSL2,C,BHLHE40,1.0
FOSL2,C,B4GALT5,1.0
FOSL2,C,AUTS2,1.0
FOSL2,C,ARID5B,1.0
FOSL2,C,ANXA2,1.0
FOSL2,C,ADGRG6,1.0
FOSL2,C,ABR,1.0
FOSL2,C,BCAR1,1.0
ELK1,C,WDR37,1.0
FOSL1,C,MBNL2,1.0
ELK1,C,TSR3,1.0
FOSL1,C,ANXA1,1.0
FOSL1,C,AMPD3,1.0
FOSL1,C,ACP5,1.0
FOSB,C,RUNX2,1.0
FOS,C,ZNF85,1.0
FOS,C,ZNF623,1.0
ELK1,C,TUT7,1.0
ELK1,C,UBE2F,1.0
FOS,C,ZNF468,1.0
ELK1,C,UBR4,1.0
ELK1,C,VMP1,1.0
FOS,C,ZNF280D,1.0
FOS,C,ZNF280A,1.0
FOS,C,ZNF100,1.0
FOS,C,ZNF512,1.0
FOSL1,C,LPP,1.0
FOSL1,C,B4GALT5,1.0
FOSL1,C,CRISPLD2,1.0
FOSL1,C,LITAF,1.0
FOSL1,C,LDLR,1.0
FOSL1,C,KIAA1217,1.0
FOSL1,C,KDM4C,1.0
FOSL1,C,KCNMA1,1.0
FOSL1,C,KALRN,1.0
FOSL1,C,CEMIP2,1.0
FOSL1,C,IL1R1,1.0
FOSL1,C,GPRC5A,1.0
FOSL1,C,GADD45A,1.0
FOSL1,C,ESYT2,1.0
FOSL1,C,ERC1,1.0
FOSL1,C,DDX60L,1.0
FOSL1,C,CUEDC1,1.0
FOSL1,C,HRH1,1.0
PKNOX1,C,KIAA0513,1.0
HNF4A,C,DONSON,1.0
HNF4A,C,DRC3,1.0
MYC,C,PRKCZ,1.0
MYC,C,RALGDS,1.0
MYC,C,RAP1GAP2,1.0
MYC,C,RGS3,1.0
CTCF,C,PCSK7,1.0
MYC,C,SARS2,1.0
MYC,C,SEMA4D,1.0
CTCF,C,PCNX3,1.0
MYC,C,SLC39A7,1.0
MYC,C,SMAD9,1.0
MYC,C,SMARCA2,1.0
MYC,C,SOD2,1.0
MYC,C,SPIDR,1.0
MYC,C,TBCD,1.0
MYC,C,TGIF1,1.0
MYC,C,TMEM131L,1.0
MYC,C,TRAF3IP2,1.0
MYCN,C,COL18A1,1.0
MYCN,C,CLIP2,1.0
MYCN,C,CELSR1,1.0
MYCN,C,CARD10,1.0
MYCN,C,BAHCC1,1.0
MYCN,C,ASS1,1.0
MYC,C,PRKAR1B,1.0
MYCN,C,ARHGEF3,1.0
MYCN,C,AGAP3,1.0
MYCN,C,ACAP3,1.0
CTCF,C,PARP3,1.0
MYC,C,VAV2,1.0
MYC,C,TXNDC5,1.0
CTCF,C,PCDHB9,1.0
MYCN,C,AMPD2,1.0
MYC,C,PLEC,1.0
MYC,C,PHACTR3,1.0
MYC,C,PFN1,1.0
MYC,C,HSF2BP,1.0
MYC,C,HNRNPF,1.0
MYC,C,HMGB1,1.0
MYC,C,GSN,1.0
CTCF,C,PDIA6,1.0
MYC,C,FOSL2,1.0
CTCF,C,PDE5A,1.0
MYC,C,FCHSD2,1.0
MYC,C,FAM13A,1.0
MYC,C,EVL,1.0
MYC,C,EML2,1.0
MYC,C,EHD1,1.0
MYC,C,DNAAF5,1.0
MYC,C,DBP,1.0
MYC,C,FAM78A,1.0
MYCN,C,CTBP2,1.0
MYC,C,IER5,1.0
MYC,C,KDM4B,1.0
MYC,C,PFKFB3,1.0
MYC,C,PDXK,1.0
MYC,C,PDK2,1.0
MYC,C,PDE4A,1.0
MYC,C,PCBP1,1.0
MYC,C,NSUN5,1.0
MYC,C,KCNH4,1.0
MYC,C,NOL4L,1.0
MYC,C,MSI2,1.0
MYC,C,MICAL2,1.0
MYC,C,MEAK7,1.0
MYC,C,MAPRE1,1.0
MYC,C,KHSRP,1.0
MYC,C,KDM6B,1.0
MYC,C,NDUFS1,1.0
MYCN,C,CYB561,1.0
MYCN,C,DIAPH1,1.0
MYCN,C,DOK4,1.0
MYOD1,C,KCNMA1,1.0
MYOD1,C,KCNJ15,1.0
MYOD1,C,KALRN,1.0
MYOD1,C,ITGB5,1.0
MYOD1,C,IGF2R,1.0
MYOD1,C,HDAC4,1.0
MYOD1,C,KIF1A,1.0
MYOD1,C,FYN,1.0
MYOD1,C,FMN1,1.0
MYOD1,C,EXOC4,1.0
MYOD1,C,ECE1,1.0
MYOD1,C,DIP2C,1.0
MYOD1,C,CUEDC1,1.0
MYOD1,C,BRD4,1.0
MYOD1,C,FRMD3,1.0
MYOD1,C,BOC,1.0
MYOD1,C,LIMCH1,1.0
MYOD1,C,MDS2,1.0
MYOD1,C,SEPTIN9,1.0
MYOD1,C,RBFOX1,1.0
MYOD1,C,RARA,1.0
MYOD1,C,RALGDS,1.0
MYOD1,C,PRRC2B,1.0
MYOD1,C,PRR5,1.0
MYOD1,C,MDGA1,1.0
MYOD1,C,PRKCH,1.0
MYOD1,C,PLEKHA6,1.0
MYOD1,C,PEPD,1.0
MYOD1,C,NIBAN2,1.0
MYOD1,C,MTHFD1L,1.0
MYOD1,C,MEGF10,1.0
MYOD1,C,MED15,1.0
MYOD1,C,PPM1H,1.0
MYC,C,CYTH1,1.0
MYOD1,C,ARHGAP10,1.0
MYNN,C,TRA2B,1.0
MYCN,C,PLEKHG5,1.0
MYCN,C,PLEC,1.0
MYCN,C,PLCB4,1.0
MYCN,C,MTCL1,1.0
MYCN,C,MNT,1.0
MYCN,C,LMNA,1.0
MYCN,C,PREX1,1.0
MYCN,C,KSR1,1.0
MYCN,C,FSCN1,1.0
MYCN,C,FOXK1,1.0
MYCN,C,FAAP20,1.0
MYCN,C,ERF,1.0
MYCN,C,ENC1,1.0
MYCN,C,ELK3,1.0
MYCN,C,IGF2BP1,1.0
MYOD1,C,ADCY9,1.0
CTCF,C,PARP10,1.0
MYCN,C,PTPA,1.0
MYNN,C,THUMPD3,1.0
MYNN,C,RBMX,1.0
MYNN,C,MRPS22,1.0
MYCN,C,ZMIZ1,1.0
MYCN,C,TBCD,1.0
MYCN,C,STK32C,1.0
MYCN,C,PTK7,1.0
MYCN,C,SPSB4,1.0
MYCN,C,SMAD3,1.0
MYCN,C,SLC4A2,1.0
MYCN,C,SLC39A11,1.0
MYCN,C,SH3TC1,1.0
MYCN,C,SH3BP2,1.0
MYCN,C,RXRA,1.0
MYCN,C,SPEG,1.0
MYOD1,C,SH3PXD2A,1.0
MYC,C,CUEDC1,1.0
MYC,C,CDC42EP4,1.0
MXI1,C,KSR1,1.0
MXI1,C,LMNA,1.0
MXI1,C,MACF1,1.0
MXI1,C,MAP1LC3B,1.0
MXI1,C,MCRIP2,1.0
MXI1,C,MSI2,1.0
MXI1,C,NFE2L1,1.0
MXI1,C,NFE2L2,1.0
MXI1,C,NOL4L,1.0
MXI1,C,PCBP1,1.0
MXI1,C,PDXK,1.0
MXI1,C,PFKFB3,1.0
MXI1,C,PKM,1.0
MXI1,C,PTPA,1.0
MXI1,C,RBFOX2,1.0
MXI1,C,RUSC1,1.0
MXI1,C,RUVBL1,1.0
MXI1,C,VGLL4,1.0
MXI1,C,VAV2,1.0
MXI1,C,UCKL1,1.0
MXI1,C,UBE2D3,1.0
MXI1,C,TTYH3,1.0
MXI1,C,TSPAN4,1.0
MXI1,C,KLF16,1.0
MXI1,C,TRAPPC9,1.0
MXI1,C,TLE4,1.0
MXI1,C,TLE3,1.0
MXI1,C,STK32C,1.0
MXI1,C,SMAD3,1.0
MXI1,C,SGMS1,1.0
MXI1,C,SEPTIN9,1.0
MXI1,C,TNS1,1.0
MXI1,C,KLF10,1.0
MXI1,C,KDM4B,1.0
MXI1,C,ING1,1.0
MXI1,C,CDK6,1.0
CTCF,C,PITPNM1,1.0
MXI1,C,BCAR1,1.0
MXI1,C,AUTS2,1.0
MXI1,C,ATAD2,1.0
MXI1,C,ARID3A,1.0
MXI1,C,CDKN2C,1.0
MXI1,C,ARID1B,1.0
MXI1,C,ARHGAP45,1.0
MXI1,C,ARAP1,1.0
MXI1,C,AP3D1,1.0
MXI1,C,AMPD2,1.0
MXI1,C,AK2,1.0
MXI1,C,AHNAK,1.0
MXI1,C,ARHGEF3,1.0
MXI1,C,WDR81,1.0
MXI1,C,CTIF,1.0
MXI1,C,CYTH1,1.0
MXI1,C,IGF1R,1.0
MXI1,C,HMOX2,1.0
MXI1,C,HMGB1,1.0
MXI1,C,HDAC5,1.0
MXI1,C,GORASP2,1.0
MXI1,C,GLRX5,1.0
MXI1,C,CUX1,1.0
MXI1,C,FOXO3,1.0
MXI1,C,FOXK1,1.0
MXI1,C,FGGY,1.0
MXI1,C,ATOSB,1.0
MXI1,C,FAAP20,1.0
MXI1,C,EPB41,1.0
MXI1,C,EML2,1.0
MXI1,C,FOXN3,1.0
MXI1,C,WEE1,1.0
YY1,C,MXI1,1.0
MXI1,C,YY1,1.0
MYBL2,C,MAP4K4,1.0
MYBL2,C,LMNB1,1.0
MYBL2,C,INSIG2,1.0
MYBL2,C,IGFBP1,1.0
MYBL2,C,FOXP1,1.0
MYBL2,C,FAM169A,1.0
MYBL2,C,MAT2A,1.0
MYBL2,C,DST,1.0
MYBL2,C,CHD2,1.0
MYBL2,C,CENPF,1.0
MYBL2,C,CDKN3,1.0
MYBL2,C,CALD1,1.0
MYBL2,C,BCAR3,1.0
MYBL2,C,ARID1A,1.0
MYBL2,C,DEPDC1B,1.0
MYBL2,C,ANXA2,1.0
MYBL2,C,NAV2,1.0
MYBL2,C,SYNE1,1.0
MYC,C,CCDC88C,1.0
MYC,C,BCKDHA,1.0
MYC,C,BCAR1,1.0
CTCF,C,PDZD9,1.0
MYC,C,ARHGEF3,1.0
MYC,C,ANKMY1,1.0
MYBL2,C,SLX4IP,1.0
MYC,C,AGPAT3,1.0
MYC,C,ABCC4,1.0
MYBL2,C,ZNF608,1.0
MYBL2,C,YAP1,1.0
MYBL2,C,TOP2A,1.0
MYBL2,C,TNIK,1.0
MYBL2,C,SYNJ2,1.0
MYC,C,ACOT7,1.0
MYC,C,CORO1C,1.0
MYB,C,ZAP70,1.0
MYB,C,WDR1,1.0
MYB,C,IL16,1.0
MYB,C,GRAP2,1.0
MYB,C,GPR68,1.0
MYB,C,GATA2,1.0
MYB,C,FRMD4B,1.0
MYB,C,FAM107B,1.0
CTCF,C,PFDN4,1.0
MYB,C,DOCK9,1.0
MYB,C,DAB2IP,1.0
MYB,C,CCDC88C,1.0
MYB,C,ATXN7L1,1.0
MYB,C,ATP2B4,1.0
MYB,C,ACSF3,1.0
MXI1,C,ZNF395,1.0
MYB,C,DIDO1,1.0
MYB,C,WNK1,1.0
MYB,C,LDLRAD4,1.0
MYB,C,MAP4K4,1.0
MYB,C,VGLL4,1.0
MYB,C,VAV3,1.0
MYB,C,TESPA1,1.0
MYB,C,TCN2,1.0
MYB,C,SMARCA2,1.0
MYB,C,SLC39A14,1.0
MYB,C,MAP2K5,1.0
MYB,C,SEPTIN9,1.0
MYB,C,RHOH,1.0
MYB,C,RAB37,1.0
MYB,C,PTP4A2,1.0
MYB,C,PHF19,1.0
MYB,C,NCALD,1.0
MYB,C,MCTP2,1.0
MYB,C,RUNX3,1.0
MXI1,C,ACLY,1.0
MYOD1,C,SLC22A23,1.0
MYOD1,C,SYNJ2,1.0
NFE2,C,INPP5D,1.0
NFE2,C,KCNMA1,1.0
NFE2,C,MAP2K3,1.0
NFE2,C,MAP4,1.0
NFE2,C,MICAL2,1.0
NFE2,C,NABP1,1.0
NFE2,C,PIK3AP1,1.0
NFE2,C,PISD,1.0
NFE2,C,PLB1,1.0
NFE2,C,PRDM10,1.0
NFE2,C,PRKCB,1.0
NFE2,C,PRR5,1.0
NFE2,C,PTK2,1.0
NFE2,C,PTPRE,1.0
NFE2,C,RERE,1.0
NFE2,C,RGS3,1.0
NFE2,C,RREB1,1.0
NFE2L1,C,ADCY9,1.0
NFE2,C,ZSCAN31,1.0
NFE2,C,ZBTB20,1.0
NFE2,C,UBC,1.0
NFE2,C,TNS1,1.0
NFE2,C,STK40,1.0
NFE2,C,GNA12,1.0
NFE2,C,STK10,1.0
NFE2,C,SLC25A37,1.0
NFE2,C,SH3TC1,1.0
NFE2,C,SH3BP5,1.0
NFE2,C,SH2D6,1.0
NFE2,C,SEMA4D,1.0
NFE2,C,SCARB1,1.0
NFE2,C,SNX29,1.0
NFE2,C,FYB1,1.0
NFE2,C,FOXK1,1.0
NFE2,C,FHAD1,1.0
NFATC1,C,STK38L,1.0
NFATC1,C,SP100,1.0
NFATC1,C,SMARCA2,1.0
NFATC1,C,RGS3,1.0
NFATC1,C,PTK2B,1.0
NFATC1,C,PIP4K2A,1.0
NFATC1,C,TCF4,1.0
NFATC1,C,PIAS1,1.0
NFATC1,C,NFKB1,1.0
NFATC1,C,NCOR2,1.0
NFATC1,C,NAALADL2,1.0
NFATC1,C,MACF1,1.0
NFATC1,C,IKZF2,1.0
NFATC1,C,HIVEP2,1.0
NFATC1,C,PHF19,1.0
NFE2L1,C,AKR1C3,1.0
NFATC1,C,TMEM131L,1.0
NFATC1,C,UBR5,1.0
NFE2,C,ERGIC1,1.0
NFE2,C,EGLN3,1.0
NFE2,C,EFHB,1.0
NFE2,C,DYSF,1.0
NFE2,C,DST,1.0
NFE2,C,DENND3,1.0
NFATC1,C,TNFAIP3,1.0
NFE2,C,DAB2IP,1.0
NFE2,C,ARID1A,1.0
NFE2,C,ADGRV1,1.0
NFE2,C,ADCK1,1.0
NFATC4,C,TRPC6,1.0
NFATC3,C,RCAN1,1.0
NFATC3,C,IL17A,1.0
NFE2,C,CAMK2G,1.0
NFE2L1,C,ANO10,1.0
NFE2L1,C,ARHGAP6,1.0
NFE2L1,C,BMAL1,1.0
NFE2L2,C,MAP4,1.0
NFE2L2,C,KCNMA1,1.0
